Cluster_sseqid,Cluster_taxon,Human,Vertebrates,Plant,Realm,Kingdom,Phylum,Subphylum,Class,Order,Suborder,Family,Subfamily,Genus,Species,,SuperGroup,Taxon_set
YP_392501_Operophtera_brumata_reovirus,Orbivirus,0,0,0,Riboviria,Orthornavirae,Duplornaviricota,,Resentoviricetes,Reovirales,,Sedoreoviridae,,Orbivirus,Chobar Gorge virus,,Reo,Riboviria|Orthornavirae|Duplornaviricota||Resentoviricetes|Reovirales||Sedoreoviridae||Orbivirus|Chobar Gorge virus
Cartilaginous_NHJSC29872_Nanhai_dogfish_shark_rotavirus_3552bp,Rotavirus,0,1,0,Riboviria,Orthornavirae,Duplornaviricota,,Resentoviricetes,Reovirales,,Sedoreoviridae,,Rotavirus,,,Reo,Riboviria|Orthornavirae|Duplornaviricota||Resentoviricetes|Reovirales||Sedoreoviridae||Rotavirus|
Rayfin_LXMC144087_Wenling_jack_mackerels_rotavirus_3294bp,Rotavirus,0,1,0,Riboviria,Orthornavirae,Duplornaviricota,,Resentoviricetes,Reovirales,,Sedoreoviridae,,Rotavirus,,,Reo,Riboviria|Orthornavirae|Duplornaviricota||Resentoviricetes|Reovirales||Sedoreoviridae||Rotavirus|
YP_002302227_Rotavirus_A,Rotavirus,1,1,0,Riboviria,Orthornavirae,Duplornaviricota,,Resentoviricetes,Reovirales,,Sedoreoviridae,,Rotavirus,Rotavirus A,,Reo,Riboviria|Orthornavirae|Duplornaviricota||Resentoviricetes|Reovirales||Sedoreoviridae||Rotavirus|Rotavirus A
YP_003896046_Rotavirus_D_chicken/05V0049/DEU/2005,Rotavirus,0,1,0,Riboviria,Orthornavirae,Duplornaviricota,,Resentoviricetes,Reovirales,,Sedoreoviridae,,Rotavirus,Rotavirus D,,Reo,Riboviria|Orthornavirae|Duplornaviricota||Resentoviricetes|Reovirales||Sedoreoviridae||Rotavirus|Rotavirus D
YP_008126843_Human_rotavirus_B,Rotavirus,1,1,0,Riboviria,Orthornavirae,Duplornaviricota,,Resentoviricetes,Reovirales,,Sedoreoviridae,,Rotavirus,Rotavirus B,,Reo,Riboviria|Orthornavirae|Duplornaviricota||Resentoviricetes|Reovirales||Sedoreoviridae||Rotavirus|Rotavirus B
YP_008136242_Rotavirus_G,Rotavirus,0,1,0,Riboviria,Orthornavirae,Duplornaviricota,,Resentoviricetes,Reovirales,,Sedoreoviridae,,Rotavirus,Rotavirus G,,Reo,Riboviria|Orthornavirae|Duplornaviricota||Resentoviricetes|Reovirales||Sedoreoviridae||Rotavirus|Rotavirus G
YP_008145313_Rotavirus_F,Rotavirus,0,1,0,Riboviria,Orthornavirae,Duplornaviricota,,Resentoviricetes,Reovirales,,Sedoreoviridae,,Rotavirus,Rotavirus F,,Reo,Riboviria|Orthornavirae|Duplornaviricota||Resentoviricetes|Reovirales||Sedoreoviridae||Rotavirus|Rotavirus F
YP_010086029.1_Rotavirus_J_1168,Rotavirus,0,1,0,Riboviria,Orthornavirae,Duplornaviricota,,Resentoviricetes,Reovirales,,Sedoreoviridae,,Rotavirus,Rotavirus J,,Reo,Riboviria|Orthornavirae|Duplornaviricota||Resentoviricetes|Reovirales||Sedoreoviridae||Rotavirus|Rotavirus J
YP_392464_Rotavirus_C,Rotavirus,1,1,0,Riboviria,Orthornavirae,Duplornaviricota,,Resentoviricetes,Reovirales,,Sedoreoviridae,,Rotavirus,Rotavirus C,,Reo,Riboviria|Orthornavirae|Duplornaviricota||Resentoviricetes|Reovirales||Sedoreoviridae||Rotavirus|Rotavirus C
YP_392490_Adult_diarrheal_rotavirus_strain_J19,Rotavirus,0,1,0,Riboviria,Orthornavirae,Duplornaviricota,,Resentoviricetes,Reovirales,,Sedoreoviridae,,Rotavirus,Rotavirus H,,Reo,Riboviria|Orthornavirae|Duplornaviricota||Resentoviricetes|Reovirales||Sedoreoviridae||Rotavirus|Rotavirus H
ALR84811.1_Mangshi_virus_Culex_tritaeniorhynchus_1214,Seadornavirus,0,1,0,Riboviria,Orthornavirae,Duplornaviricota,,Resentoviricetes,Reovirales,,Sedoreoviridae,,Seadornavirus,,,Reo,Riboviria|Orthornavirae|Duplornaviricota||Resentoviricetes|Reovirales||Sedoreoviridae||Seadornavirus|
NP_694468_Kadipiro_virus,Seadornavirus,1,0,0,Riboviria,Orthornavirae,Duplornaviricota,,Resentoviricetes,Reovirales,,Sedoreoviridae,,Seadornavirus,Kadipiro virus,,Reo,Riboviria|Orthornavirae|Duplornaviricota||Resentoviricetes|Reovirales||Sedoreoviridae||Seadornavirus|Kadipiro virus
NP_694469_Banna_virus,Seadornavirus,1,1,0,Riboviria,Orthornavirae,Duplornaviricota,,Resentoviricetes,Reovirales,,Sedoreoviridae,,Seadornavirus,Banna virus,,Reo,Riboviria|Orthornavirae|Duplornaviricota||Resentoviricetes|Reovirales||Sedoreoviridae||Seadornavirus|Banna virus
YP_460026_Liao_ning_virus,Seadornavirus,0,1,0,Riboviria,Orthornavirae,Duplornaviricota,,Resentoviricetes,Reovirales,,Sedoreoviridae,,Seadornavirus,Liao ning virus,,Reo,Riboviria|Orthornavirae|Duplornaviricota||Resentoviricetes|Reovirales||Sedoreoviridae||Seadornavirus|Liao ning virus
