Cluster_sseqid,Cluster_taxon,Human,Vertebrates,Plant,Realm,Kingdom,Phylum,Subphylum,Class,Order,Suborder,Family,Subfamily,Genus,Species,,SuperGroup,Taxon_set
SXXX45823_Sanxia_narna-like_virus_2,Narna-Levi,0,0,0,Riboviria,Orthornavirae,Lenarviricota,,,,,,,,,,Narna-Levi,Riboviria|Orthornavirae|Lenarviricota||||||||
SZmix20730_Hubei_narna-like_virus_22,Narna-Levi,0,0,0,Riboviria,Orthornavirae,Lenarviricota,,,,,,,,,,Narna-Levi,Riboviria|Orthornavirae|Lenarviricota||||||||
SZmix21586_Hubei_narna-like_virus_12,Narna-Levi,0,0,0,Riboviria,Orthornavirae,Lenarviricota,,,,,,,,,,Narna-Levi,Riboviria|Orthornavirae|Lenarviricota||||||||
SZmix21602_Hubei_narna-like_virus_23,Narna-Levi,0,0,0,Riboviria,Orthornavirae,Lenarviricota,,,,,,,,,,Narna-Levi,Riboviria|Orthornavirae|Lenarviricota||||||||
UHK03232.1_Hangzhou_mitovirus_6_Scatella_stagnalis_867,Narna-Levi,0,0,0,Riboviria,Orthornavirae,Lenarviricota,,,,,,,,,,Narna-Levi,Riboviria|Orthornavirae|Lenarviricota||||||||
WAK72378.1_Mitoviridae_sp._Haemaphysalis_longicornis_814,Narna-Levi,0,0,0,Riboviria,Orthornavirae,Lenarviricota,,,,,,,,,,Narna-Levi,Riboviria|Orthornavirae|Lenarviricota||||||||
WGML132164_Hubei_narna-like_virus_8,Narna-Levi,0,0,0,Riboviria,Orthornavirae,Lenarviricota,,,,,,,,,,Narna-Levi,Riboviria|Orthornavirae|Lenarviricota||||||||
WGML136220_Hubei_narna-like_virus_6,Narna-Levi,0,0,0,Riboviria,Orthornavirae,Lenarviricota,,,,,,,,,,Narna-Levi,Riboviria|Orthornavirae|Lenarviricota||||||||
WHBL60499_Hubei_narna-like_virus_10,Narna-Levi,0,0,0,Riboviria,Orthornavirae,Lenarviricota,,,,,,,,,,Narna-Levi,Riboviria|Orthornavirae|Lenarviricota||||||||
WHBL67117_Hubei_narna-like_virus_2,Narna-Levi,0,0,0,Riboviria,Orthornavirae,Lenarviricota,,,,,,,,,,Narna-Levi,Riboviria|Orthornavirae|Lenarviricota||||||||
WHBL72300_Hubei_narna-like_virus_7,Narna-Levi,0,0,0,Riboviria,Orthornavirae,Lenarviricota,,,,,,,,,,Narna-Levi,Riboviria|Orthornavirae|Lenarviricota||||||||
WHBL72555_Hubei_narna-like_virus_9,Narna-Levi,0,0,0,Riboviria,Orthornavirae,Lenarviricota,,,,,,,,,,Narna-Levi,Riboviria|Orthornavirae|Lenarviricota||||||||
WHBL72829_Hubei_narna-like_virus_11,Narna-Levi,0,0,0,Riboviria,Orthornavirae,Lenarviricota,,,,,,,,,,Narna-Levi,Riboviria|Orthornavirae|Lenarviricota||||||||
WHCC258047_Hubei_narna-like_virus_1,Narna-Levi,0,0,0,Riboviria,Orthornavirae,Lenarviricota,,,,,,,,,,Narna-Levi,Riboviria|Orthornavirae|Lenarviricota||||||||
WHCCII12614_Hubei_narna-like_virus_14,Narna-Levi,0,0,0,Riboviria,Orthornavirae,Lenarviricota,,,,,,,,,,Narna-Levi,Riboviria|Orthornavirae|Lenarviricota||||||||
WHYY20523_Hubei_narna-like_virus_4,Narna-Levi,0,0,0,Riboviria,Orthornavirae,Lenarviricota,,,,,,,,,,Narna-Levi,Riboviria|Orthornavirae|Lenarviricota||||||||
WLJQ100768_Wenling_narna-like_virus_3,Narna-Levi,0,0,0,Riboviria,Orthornavirae,Lenarviricota,,,,,,,,,,Narna-Levi,Riboviria|Orthornavirae|Lenarviricota||||||||
WLJQ102793_Wenling_narna-like_virus_1,Narna-Levi,0,0,0,Riboviria,Orthornavirae,Lenarviricota,,,,,,,,,,Narna-Levi,Riboviria|Orthornavirae|Lenarviricota||||||||
WLJQ103797_Wenling_narna-like_virus_4,Narna-Levi,0,0,0,Riboviria,Orthornavirae,Lenarviricota,,,,,,,,,,Narna-Levi,Riboviria|Orthornavirae|Lenarviricota||||||||
WLJQ103952_Wenling_narna-like_virus_2,Narna-Levi,0,0,0,Riboviria,Orthornavirae,Lenarviricota,,,,,,,,,,Narna-Levi,Riboviria|Orthornavirae|Lenarviricota||||||||
WLJQ94194_Wenling_narna-like_virus_5,Narna-Levi,0,0,0,Riboviria,Orthornavirae,Lenarviricota,,,,,,,,,,Narna-Levi,Riboviria|Orthornavirae|Lenarviricota||||||||
WZFSL27295_Wenzhou_narna-like_virus_6,Narna-Levi,0,0,0,Riboviria,Orthornavirae,Lenarviricota,,,,,,,,,,Narna-Levi,Riboviria|Orthornavirae|Lenarviricota||||||||
WZFSL79329_Wenzhou_narna-like_virus_5,Narna-Levi,0,0,0,Riboviria,Orthornavirae,Lenarviricota,,,,,,,,,,Narna-Levi,Riboviria|Orthornavirae|Lenarviricota||||||||
WZFSL81657_Wenzhou_narna-like_virus_1,Narna-Levi,0,0,0,Riboviria,Orthornavirae,Lenarviricota,,,,,,,,,,Narna-Levi,Riboviria|Orthornavirae|Lenarviricota||||||||
WZFSL82100_Wenzhou_narna-like_virus_7,Narna-Levi,0,0,0,Riboviria,Orthornavirae,Lenarviricota,,,,,,,,,,Narna-Levi,Riboviria|Orthornavirae|Lenarviricota||||||||
WZRBX43201_Wenzhou_narna-like_virus_8,Narna-Levi,0,0,0,Riboviria,Orthornavirae,Lenarviricota,,,,,,,,,,Narna-Levi,Riboviria|Orthornavirae|Lenarviricota||||||||
WZSLuoI82025_Wenzhou_narna-like_virus_10,Narna-Levi,0,0,0,Riboviria,Orthornavirae,Lenarviricota,,,,,,,,,,Narna-Levi,Riboviria|Orthornavirae|Lenarviricota||||||||
WZSLuoI82501_Wenzhou_narna-like_virus_4,Narna-Levi,0,0,0,Riboviria,Orthornavirae,Lenarviricota,,,,,,,,,,Narna-Levi,Riboviria|Orthornavirae|Lenarviricota||||||||
WZSLuoI85295_Wenzhou_narna-like_virus_9,Narna-Levi,0,0,0,Riboviria,Orthornavirae,Lenarviricota,,,,,,,,,,Narna-Levi,Riboviria|Orthornavirae|Lenarviricota||||||||
YP_010084710.1_Rhizoctonia_solani_ourmia-like_virus_1_700,Narna-Levi,0,0,0,Riboviria,Orthornavirae,Lenarviricota,,Miaviricetes,Ourlivirales,,Botourmiaviridae,,Magoulivirus,Rhizoctonia magoulivirus 1,,Narna-Levi,Riboviria|Orthornavirae|Lenarviricota||||||||
AEM89291_Phytophthora_infestans_RNA_virus_4,Narnaviridae,0,0,0,Riboviria,Orthornavirae,Lenarviricota,,Amabiliviricetes,Wolframvirales,,Narnaviridae,,,,,Narna-Levi,Riboviria|Orthornavirae|Lenarviricota||Amabiliviricetes|Wolframvirales||Narnaviridae|||
AGW51766_uncultured_virus,Narnaviridae,0,0,0,Riboviria,Orthornavirae,Lenarviricota,,Amabiliviricetes,Wolframvirales,,Narnaviridae,,,,,Narna-Levi,Riboviria|Orthornavirae|Lenarviricota||Amabiliviricetes|Wolframvirales||Narnaviridae|||
AGW51768_uncultured_virus,Narnaviridae,0,0,0,Riboviria,Orthornavirae,Lenarviricota,,Amabiliviricetes,Wolframvirales,,Narnaviridae,,,,,Narna-Levi,Riboviria|Orthornavirae|Lenarviricota||Amabiliviricetes|Wolframvirales||Narnaviridae|||
AGW51782_uncultured_virus,Narnaviridae,0,0,0,Riboviria,Orthornavirae,Lenarviricota,,Amabiliviricetes,Wolframvirales,,Narnaviridae,,,,,Narna-Levi,Riboviria|Orthornavirae|Lenarviricota||Amabiliviricetes|Wolframvirales||Narnaviridae|||
AJT39597_Narnaviridae_environmental_sample,Narnaviridae,0,0,0,Riboviria,Orthornavirae,Lenarviricota,,Amabiliviricetes,Wolframvirales,,Narnaviridae,,,,,Narna-Levi,Riboviria|Orthornavirae|Lenarviricota||Amabiliviricetes|Wolframvirales||Narnaviridae|||
BDF97660.1_Rhizopus_oryzae_narnavirus_1_Rhizopus_arrhizus_752,Narnaviridae,0,0,0,Riboviria,Orthornavirae,Lenarviricota,,Amabiliviricetes,Wolframvirales,,Narnaviridae,,,,,Narna-Levi,Riboviria|Orthornavirae|Lenarviricota||Amabiliviricetes|Wolframvirales||Narnaviridae|||
BHBJDX18651_Beihai_narna-like_virus_22,Narnaviridae,0,0,0,Riboviria,Orthornavirae,Lenarviricota,,Amabiliviricetes,Wolframvirales,,Narnaviridae,,,,,Narna-Levi,Riboviria|Orthornavirae|Lenarviricota||Amabiliviricetes|Wolframvirales||Narnaviridae|||
BHJJX25414_Beihai_narna-like_virus_25,Narnaviridae,0,0,0,Riboviria,Orthornavirae,Lenarviricota,,Amabiliviricetes,Wolframvirales,,Narnaviridae,,,,,Narna-Levi,Riboviria|Orthornavirae|Lenarviricota||Amabiliviricetes|Wolframvirales||Narnaviridae|||
BHTH18714_Beihai_barnacle_virus_10,Narnaviridae,0,0,0,Riboviria,Orthornavirae,Lenarviricota,,Amabiliviricetes,Wolframvirales,,Narnaviridae,,,,,Narna-Levi,Riboviria|Orthornavirae|Lenarviricota||Amabiliviricetes|Wolframvirales||Narnaviridae|||
BHXG26712_Beihai_narna-like_virus_24,Narnaviridae,0,0,0,Riboviria,Orthornavirae,Lenarviricota,,Amabiliviricetes,Wolframvirales,,Narnaviridae,,,,,Narna-Levi,Riboviria|Orthornavirae|Lenarviricota||Amabiliviricetes|Wolframvirales||Narnaviridae|||
BHZY57139_Beihai_narna-like_virus_23,Narnaviridae,0,0,0,Riboviria,Orthornavirae,Lenarviricota,,Amabiliviricetes,Wolframvirales,,Narnaviridae,,,,,Narna-Levi,Riboviria|Orthornavirae|Lenarviricota||Amabiliviricetes|Wolframvirales||Narnaviridae|||
CC63583_Wuhan_insect_virus_18,Narnaviridae,0,0,0,Riboviria,Orthornavirae,Lenarviricota,,Amabiliviricetes,Wolframvirales,,Narnaviridae,,,,,Narna-Levi,Riboviria|Orthornavirae|Lenarviricota||Amabiliviricetes|Wolframvirales||Narnaviridae|||
CC64130_Hubei_narna-like_virus_18,Narnaviridae,0,0,0,Riboviria,Orthornavirae,Lenarviricota,,Amabiliviricetes,Wolframvirales,,Narnaviridae,,,,,Narna-Levi,Riboviria|Orthornavirae|Lenarviricota||Amabiliviricetes|Wolframvirales||Narnaviridae|||
CJLX30442_Changjiang_narna-like_virus_5,Narnaviridae,0,0,0,Riboviria,Orthornavirae,Lenarviricota,,Amabiliviricetes,Wolframvirales,,Narnaviridae,,,,,Narna-Levi,Riboviria|Orthornavirae|Lenarviricota||Amabiliviricetes|Wolframvirales||Narnaviridae|||
fly55630_Hubei_narna-like_virus_16,Narnaviridae,0,0,0,Riboviria,Orthornavirae,Lenarviricota,,Amabiliviricetes,Wolframvirales,,Narnaviridae,,,,,Narna-Levi,Riboviria|Orthornavirae|Lenarviricota||Amabiliviricetes|Wolframvirales||Narnaviridae|||
horsefly123863_Wuhan_horsefly_Virus_3,Narnaviridae,0,0,0,Riboviria,Orthornavirae,Lenarviricota,,Amabiliviricetes,Wolframvirales,,Narnaviridae,,,,,Narna-Levi,Riboviria|Orthornavirae|Lenarviricota||Amabiliviricetes|Wolframvirales||Narnaviridae|||
mosHB204971_Hubei_narna-like_virus_17,Narnaviridae,0,0,0,Riboviria,Orthornavirae,Lenarviricota,,Amabiliviricetes,Wolframvirales,,Narnaviridae,,,,,Narna-Levi,Riboviria|Orthornavirae|Lenarviricota||Amabiliviricetes|Wolframvirales||Narnaviridae|||
mosZJ35354_mosHB236413_Zhejiang_mosquito_virus_3,Narnaviridae,0,0,0,Riboviria,Orthornavirae,Lenarviricota,,Amabiliviricetes,Wolframvirales,,Narnaviridae,,,,,Narna-Levi,Riboviria|Orthornavirae|Lenarviricota||Amabiliviricetes|Wolframvirales||Narnaviridae|||
NP_660177_Saccharomyces_23S_RNA_narnavirus,Narnaviridae,0,0,0,Riboviria,Orthornavirae,Lenarviricota,,Amabiliviricetes,Wolframvirales,,Narnaviridae,,Narnavirus,Saccharomyces 23S RNA narnavirus,,Narna-Levi,Riboviria|Orthornavirae|Lenarviricota||Amabiliviricetes|Wolframvirales||Narnaviridae||Narnavirus|Saccharomyces 23S RNA narnavirus
NP_660178_Saccharomyces_20S_RNA_narnavirus,Narnaviridae,0,0,0,Riboviria,Orthornavirae,Lenarviricota,,Amabiliviricetes,Wolframvirales,,Narnaviridae,,Narnavirus,Saccharomyces 20S RNA narnavirus,,Narna-Levi,Riboviria|Orthornavirae|Lenarviricota||Amabiliviricetes|Wolframvirales||Narnaviridae||Narnavirus|Saccharomyces 20S RNA narnavirus
QCM13322_Hubei_narna-like_virus_21,Narnaviridae,0,0,0,Riboviria,Orthornavirae,Lenarviricota,,Amabiliviricetes,Wolframvirales,,Narnaviridae,,,,,Narna-Levi,Riboviria|Orthornavirae|Lenarviricota||Amabiliviricetes|Wolframvirales||Narnaviridae|||
QCM133922_Hubei_narna-like_virus_15,Narnaviridae,0,0,0,Riboviria,Orthornavirae,Lenarviricota,,Amabiliviricetes,Wolframvirales,,Narnaviridae,,,,,Narna-Levi,Riboviria|Orthornavirae|Lenarviricota||Amabiliviricetes|Wolframvirales||Narnaviridae|||
QTM26970_Hubei_narna-like_virus_19,Narnaviridae,0,0,0,Riboviria,Orthornavirae,Lenarviricota,,Amabiliviricetes,Wolframvirales,,Narnaviridae,,,,,Narna-Levi,Riboviria|Orthornavirae|Lenarviricota||Amabiliviricetes|Wolframvirales||Narnaviridae|||
SCJXSX34167_Beihai_narna-like_virus_21,Narnaviridae,0,0,0,Riboviria,Orthornavirae,Lenarviricota,,Amabiliviricetes,Wolframvirales,,Narnaviridae,,,,,Narna-Levi,Riboviria|Orthornavirae|Lenarviricota||Amabiliviricetes|Wolframvirales||Narnaviridae|||
SCM42484_Hubei_narna-like_virus_20,Narnaviridae,0,0,0,Riboviria,Orthornavirae,Lenarviricota,,Amabiliviricetes,Wolframvirales,,Narnaviridae,,,,,Narna-Levi,Riboviria|Orthornavirae|Lenarviricota||Amabiliviricetes|Wolframvirales||Narnaviridae|||
SHWC0209c11478_Shahe_narna-like_virus_4,Narnaviridae,0,0,0,Riboviria,Orthornavirae,Lenarviricota,,Amabiliviricetes,Wolframvirales,,Narnaviridae,,,,,Narna-Levi,Riboviria|Orthornavirae|Lenarviricota||Amabiliviricetes|Wolframvirales||Narnaviridae|||
SXSSP2578_Sanxia_water_strider_virus_13,Narnaviridae,0,0,0,Riboviria,Orthornavirae,Lenarviricota,,Amabiliviricetes,Wolframvirales,,Narnaviridae,,,,,Narna-Levi,Riboviria|Orthornavirae|Lenarviricota||Amabiliviricetes|Wolframvirales||Narnaviridae|||
WAK75253.1_Narnaviridae_sp._855,Narnaviridae,0,0,0,Riboviria,Orthornavirae,Lenarviricota,,Amabiliviricetes,Wolframvirales,,Narnaviridae,,,,,Narna-Levi,Riboviria|Orthornavirae|Lenarviricota||Amabiliviricetes|Wolframvirales||Narnaviridae|||
WLJQ100912_Wenling_narna-like_virus_6,Narnaviridae,0,0,0,Riboviria,Orthornavirae,Lenarviricota,,Amabiliviricetes,Wolframvirales,,Narnaviridae,,,,,Narna-Levi,Riboviria|Orthornavirae|Lenarviricota||Amabiliviricetes|Wolframvirales||Narnaviridae|||
WLJQ103612_Wenling_narna-like_virus_7,Narnaviridae,0,0,0,Riboviria,Orthornavirae,Lenarviricota,,Amabiliviricetes,Wolframvirales,,Narnaviridae,,,,,Narna-Levi,Riboviria|Orthornavirae|Lenarviricota||Amabiliviricetes|Wolframvirales||Narnaviridae|||
WLJQ103992_Wenling_narna-like_virus_8,Narnaviridae,0,0,0,Riboviria,Orthornavirae,Lenarviricota,,Amabiliviricetes,Wolframvirales,,Narnaviridae,,,,,Narna-Levi,Riboviria|Orthornavirae|Lenarviricota||Amabiliviricetes|Wolframvirales||Narnaviridae|||
ZL17511_Wuchang_cockroach_Virus_4,Narnaviridae,0,0,0,Riboviria,Orthornavirae,Lenarviricota,,Amabiliviricetes,Wolframvirales,,Narnaviridae,,,,,Narna-Levi,Riboviria|Orthornavirae|Lenarviricota||Amabiliviricetes|Wolframvirales||Narnaviridae|||
YP_002019754_Epirus_cherry_virus,Ourmiavirus,0,0,1,Riboviria,Orthornavirae,Lenarviricota,,Miaviricetes,Ourlivirales,,Botourmiaviridae,,Ourmiavirus,Epirus cherry virus,,Narna-Levi,Riboviria|Orthornavirae|Lenarviricota||Miaviricetes|Ourlivirales||Botourmiaviridae||Ourmiavirus|Epirus cherry virus
YP_002019757_Ourmia_melon_virus,Ourmiavirus,0,0,1,Riboviria,Orthornavirae,Lenarviricota,,Miaviricetes,Ourlivirales,,Botourmiaviridae,,Ourmiavirus,Ourmia melon virus,,Narna-Levi,Riboviria|Orthornavirae|Lenarviricota||Miaviricetes|Ourlivirales||Botourmiaviridae||Ourmiavirus|Ourmia melon virus
YP_003104770_Cassava_virus_C,Ourmiavirus,0,0,1,Riboviria,Orthornavirae,Lenarviricota,,Miaviricetes,Ourlivirales,,Botourmiaviridae,,Ourmiavirus,Cassava virus C,,Narna-Levi,Riboviria|Orthornavirae|Lenarviricota||Miaviricetes|Ourlivirales||Botourmiaviridae||Ourmiavirus|Cassava virus C
