Cluster_sseqid,Cluster_taxon,Human,Vertebrates,Plant,Realm,Kingdom,Phylum,Subphylum,Class,Order,Suborder,Family,Subfamily,Genus,Species,,SuperGroup,Taxon_set
YP_007697651_Xanthophyllomyces_dendrorhous_virus_L1A,Totiviridae_Totivirus,0,0,0,Riboviria,Orthornavirae,Duplornaviricota,,Chrymotiviricetes,Ghabrivirales,,Totiviridae,,Totivirus,Xanthophyllomyces dendrorhous virus L1A,,Toti-Chryso,Riboviria|Orthornavirae|Duplornaviricota||Chrymotiviricetes|Ghabrivirales||Totiviridae||Totivirus|Xanthophyllomyces dendrorhous virus L1A
YYSZX17757_Beihai_blue_swimmer_crab_virus_3,Totiviridae_Totivirus,0,0,0,Riboviria,Orthornavirae,Duplornaviricota,,Chrymotiviricetes,Ghabrivirales,,Totiviridae,,Totivirus,,,Toti-Chryso,Riboviria|Orthornavirae|Duplornaviricota||Chrymotiviricetes|Ghabrivirales||Totiviridae||Totivirus|
ZL17544_Hubei_toti-like_virus_3,Totiviridae_Totivirus,0,0,0,Riboviria,Orthornavirae,Duplornaviricota,,Chrymotiviricetes,Ghabrivirales,,Totiviridae,,Totivirus,,,Toti-Chryso,Riboviria|Orthornavirae|Duplornaviricota||Chrymotiviricetes|Ghabrivirales||Totiviridae||Totivirus|
NP_620730_Trichomonas_vaginalis_virus,Totiviridae_Trichomonasvirus,0,0,0,Riboviria,Orthornavirae,Duplornaviricota,,Chrymotiviricetes,Ghabrivirales,,Totiviridae,,Trichomonasvirus,Trichomonas vaginalis virus 1,,Toti-Chryso,Riboviria|Orthornavirae|Duplornaviricota||Chrymotiviricetes|Ghabrivirales||Totiviridae||Trichomonasvirus|Trichomonas vaginalis virus 1
NP_624323_Trichomonas_vaginalis_virus_2,Totiviridae_Trichomonasvirus,0,0,0,Riboviria,Orthornavirae,Duplornaviricota,,Chrymotiviricetes,Ghabrivirales,,Totiviridae,,Trichomonasvirus,Trichomonas vaginalis virus 2,,Toti-Chryso,Riboviria|Orthornavirae|Duplornaviricota||Chrymotiviricetes|Ghabrivirales||Totiviridae||Trichomonasvirus|Trichomonas vaginalis virus 2
NP_659390_Trichomonas_vaginalis_virus_3,Totiviridae_Trichomonasvirus,0,0,0,Riboviria,Orthornavirae,Duplornaviricota,,Chrymotiviricetes,Ghabrivirales,,Totiviridae,,Trichomonasvirus,Trichomonas vaginalis virus 3,,Toti-Chryso,Riboviria|Orthornavirae|Duplornaviricota||Chrymotiviricetes|Ghabrivirales||Totiviridae||Trichomonasvirus|Trichomonas vaginalis virus 3
AZT88631.1_Colletotrichum_caudatum_totivirus_1_Colletotrichum_caudatum_825,Totiviridae_Victorivirus,0,0,0,Riboviria,Orthornavirae,Duplornaviricota,,Chrymotiviricetes,Ghabrivirales,,Totiviridae,,Victorivirus,,,Toti-Chryso,Riboviria|Orthornavirae|Duplornaviricota||Chrymotiviricetes|Ghabrivirales||Totiviridae||Victorivirus|
BAU79524_Diatom_colony_associated_virus-Like_RNA,Totiviridae_Victorivirus,0,0,0,Riboviria,Orthornavirae,Duplornaviricota,,Chrymotiviricetes,Ghabrivirales,,Totiviridae,,Victorivirus,,,Toti-Chryso,Riboviria|Orthornavirae|Duplornaviricota||Chrymotiviricetes|Ghabrivirales||Totiviridae||Victorivirus|
BHZC37363_Beihai_victori-like_virus_1,Totiviridae_Victorivirus,0,0,0,Riboviria,Orthornavirae,Duplornaviricota,,Chrymotiviricetes,Ghabrivirales,,Totiviridae,,Victorivirus,,,Toti-Chryso,Riboviria|Orthornavirae|Duplornaviricota||Chrymotiviricetes|Ghabrivirales||Totiviridae||Victorivirus|
NP_047558_Sphaeropsis_sapinea_RNA_virus_1,Totiviridae_Victorivirus,0,0,0,Riboviria,Orthornavirae,Duplornaviricota,,Chrymotiviricetes,Ghabrivirales,,Totiviridae,,Victorivirus,Sphaeropsis sapinea RNA virus 1,,Toti-Chryso,Riboviria|Orthornavirae|Duplornaviricota||Chrymotiviricetes|Ghabrivirales||Totiviridae||Victorivirus|Sphaeropsis sapinea RNA virus 1
NP_047560_Sphaeropsis_sapinea_RNA_virus_2,Totiviridae_Victorivirus,0,0,0,Riboviria,Orthornavirae,Duplornaviricota,,Chrymotiviricetes,Ghabrivirales,,Totiviridae,,Victorivirus,Sphaeropsis sapinea RNA virus 2,,Toti-Chryso,Riboviria|Orthornavirae|Duplornaviricota||Chrymotiviricetes|Ghabrivirales||Totiviridae||Victorivirus|Sphaeropsis sapinea RNA virus 2
NP_108651_Eimeria_brunetti_RNA_virus_1,Totiviridae_Victorivirus,0,0,0,Riboviria,Orthornavirae,Duplornaviricota,,Chrymotiviricetes,Ghabrivirales,,Totiviridae,,Victorivirus,,,Toti-Chryso,Riboviria|Orthornavirae|Duplornaviricota||Chrymotiviricetes|Ghabrivirales||Totiviridae||Victorivirus|
NP_619670_Helminthosporium_victoriae_virus_190S,Totiviridae_Victorivirus,0,0,0,Riboviria,Orthornavirae,Duplornaviricota,,Chrymotiviricetes,Ghabrivirales,,Totiviridae,,Victorivirus,Helminthosporium victoriae virus 190S,,Toti-Chryso,Riboviria|Orthornavirae|Duplornaviricota||Chrymotiviricetes|Ghabrivirales||Totiviridae||Victorivirus|Helminthosporium victoriae virus 190S
NP_624332_Gremmeniella_abietina_RNA_virus_L1,Totiviridae_Victorivirus,0,0,0,Riboviria,Orthornavirae,Duplornaviricota,,Chrymotiviricetes,Ghabrivirales,,Totiviridae,,Victorivirus,Gremmeniella abietina RNA virus L1,,Toti-Chryso,Riboviria|Orthornavirae|Duplornaviricota||Chrymotiviricetes|Ghabrivirales||Totiviridae||Victorivirus|Gremmeniella abietina RNA virus L1
NP_898833_Helicobasidium_mompa_totivirus_1-17,Totiviridae_Victorivirus,0,0,0,Riboviria,Orthornavirae,Duplornaviricota,,Chrymotiviricetes,Ghabrivirales,,Totiviridae,,Victorivirus,Helicobasidium mompa totivirus 1-17,,Toti-Chryso,Riboviria|Orthornavirae|Duplornaviricota||Chrymotiviricetes|Ghabrivirales||Totiviridae||Victorivirus|Helicobasidium mompa totivirus 1-17
UHK03337.1_Hangzhou_totivirus_3_838,Totiviridae_Victorivirus,0,0,0,Riboviria,Orthornavirae,Duplornaviricota,,Chrymotiviricetes,Ghabrivirales,,Totiviridae,,Victorivirus,,,Toti-Chryso,Riboviria|Orthornavirae|Duplornaviricota||Chrymotiviricetes|Ghabrivirales||Totiviridae||Victorivirus|
UPO09358.1_Aspergillus_niger_victorivirus_1_Aspergillus_niger_827,Totiviridae_Victorivirus,0,0,0,Riboviria,Orthornavirae,Duplornaviricota,,Chrymotiviricetes,Ghabrivirales,,Totiviridae,,Victorivirus,,,Toti-Chryso,Riboviria|Orthornavirae|Duplornaviricota||Chrymotiviricetes|Ghabrivirales||Totiviridae||Victorivirus|
YP_001109580_Botryotinia_fuckeliana_totivirus_1,Totiviridae_Victorivirus,0,0,0,Riboviria,Orthornavirae,Duplornaviricota,,Chrymotiviricetes,Ghabrivirales,,Totiviridae,,Victorivirus,,,Toti-Chryso,Riboviria|Orthornavirae|Duplornaviricota||Chrymotiviricetes|Ghabrivirales||Totiviridae||Victorivirus|
YP_001649206_Magnaporthe_oryzae_virus_2,Totiviridae_Victorivirus,0,0,0,Riboviria,Orthornavirae,Duplornaviricota,,Chrymotiviricetes,Ghabrivirales,,Totiviridae,,Victorivirus,Magnaporthe oryzae virus 2,,Toti-Chryso,Riboviria|Orthornavirae|Duplornaviricota||Chrymotiviricetes|Ghabrivirales||Totiviridae||Victorivirus|Magnaporthe oryzae virus 2
YP_004089630_Tolypocladium_cylindrosporum_virus_1,Totiviridae_Victorivirus,0,0,0,Riboviria,Orthornavirae,Duplornaviricota,,Chrymotiviricetes,Ghabrivirales,,Totiviridae,,Victorivirus,,,Toti-Chryso,Riboviria|Orthornavirae|Duplornaviricota||Chrymotiviricetes|Ghabrivirales||Totiviridae||Victorivirus|
YP_007761589_Ustilaginoidea_virens_RNA_virus_1,Totiviridae_Victorivirus,0,0,0,Riboviria,Orthornavirae,Duplornaviricota,,Chrymotiviricetes,Ghabrivirales,,Totiviridae,,Victorivirus,,,Toti-Chryso,Riboviria|Orthornavirae|Duplornaviricota||Chrymotiviricetes|Ghabrivirales||Totiviridae||Victorivirus|
YP_008130308_Rosellinia_necatrix_victorivirus_1,Totiviridae_Victorivirus,0,0,0,Riboviria,Orthornavirae,Duplornaviricota,,Chrymotiviricetes,Ghabrivirales,,Totiviridae,,Victorivirus,Rosellinia necatrix victorivirus 1,,Toti-Chryso,Riboviria|Orthornavirae|Duplornaviricota||Chrymotiviricetes|Ghabrivirales||Totiviridae||Victorivirus|Rosellinia necatrix victorivirus 1
YP_009004156_Ustilaginoidea_virens_RNA_virus_3,Totiviridae_Victorivirus,0,0,0,Riboviria,Orthornavirae,Duplornaviricota,,Chrymotiviricetes,Ghabrivirales,,Totiviridae,,Victorivirus,,,Toti-Chryso,Riboviria|Orthornavirae|Duplornaviricota||Chrymotiviricetes|Ghabrivirales||Totiviridae||Victorivirus|
YP_009032633_Beauveria_bassiana_victorivirus,Totiviridae_Victorivirus,0,0,0,Riboviria,Orthornavirae,Duplornaviricota,,Chrymotiviricetes,Ghabrivirales,,Totiviridae,,Victorivirus,Beauveria bassiana victorivirus 1,,Toti-Chryso,Riboviria|Orthornavirae|Duplornaviricota||Chrymotiviricetes|Ghabrivirales||Totiviridae||Victorivirus|Beauveria bassiana victorivirus 1
YP_009072433_Botryosphaeria_dothidea_victorivirus_1,Totiviridae_Victorivirus,0,0,0,Riboviria,Orthornavirae,Duplornaviricota,,Chrymotiviricetes,Ghabrivirales,,Totiviridae,,Victorivirus,,,Toti-Chryso,Riboviria|Orthornavirae|Duplornaviricota||Chrymotiviricetes|Ghabrivirales||Totiviridae||Victorivirus|
YP_009094185_Ustilaginoidea_virens_RNA_virus_L,Totiviridae_Victorivirus,0,0,0,Riboviria,Orthornavirae,Duplornaviricota,,Chrymotiviricetes,Ghabrivirales,,Totiviridae,,Victorivirus,,,Toti-Chryso,Riboviria|Orthornavirae|Duplornaviricota||Chrymotiviricetes|Ghabrivirales||Totiviridae||Victorivirus|
YP_009115492_Phomopsis_vexans_RNA_virus,Totiviridae_Victorivirus,0,0,0,Riboviria,Orthornavirae,Duplornaviricota,,Chrymotiviricetes,Ghabrivirales,,Totiviridae,,Victorivirus,,,Toti-Chryso,Riboviria|Orthornavirae|Duplornaviricota||Chrymotiviricetes|Ghabrivirales||Totiviridae||Victorivirus|
YP_009115500_Eimeria_tenella_RNA_virus_1,Totiviridae_Victorivirus,0,0,0,Riboviria,Orthornavirae,Duplornaviricota,,Chrymotiviricetes,Ghabrivirales,,Totiviridae,,Victorivirus,,,Toti-Chryso,Riboviria|Orthornavirae|Duplornaviricota||Chrymotiviricetes|Ghabrivirales||Totiviridae||Victorivirus|
YP_024728_Chalara_elegans_RNA_Virus_1,Totiviridae_Victorivirus,0,0,0,Riboviria,Orthornavirae,Duplornaviricota,,Chrymotiviricetes,Ghabrivirales,,Totiviridae,,Victorivirus,Chalara elegans RNA Virus 1,,Toti-Chryso,Riboviria|Orthornavirae|Duplornaviricota||Chrymotiviricetes|Ghabrivirales||Totiviridae||Victorivirus|Chalara elegans RNA Virus 1
YP_044807_Gremmeniella_abietina_RNA_virus_L2,Totiviridae_Victorivirus,0,0,0,Riboviria,Orthornavirae,Duplornaviricota,,Chrymotiviricetes,Ghabrivirales,,Totiviridae,,Victorivirus,,,Toti-Chryso,Riboviria|Orthornavirae|Duplornaviricota||Chrymotiviricetes|Ghabrivirales||Totiviridae||Victorivirus|
YP_122352_Magnaporthe_oryzae_virus_1,Totiviridae_Victorivirus,0,0,0,Riboviria,Orthornavirae,Duplornaviricota,,Chrymotiviricetes,Ghabrivirales,,Totiviridae,,Victorivirus,Magnaporthe oryzae virus 1,,Toti-Chryso,Riboviria|Orthornavirae|Duplornaviricota||Chrymotiviricetes|Ghabrivirales||Totiviridae||Victorivirus|Magnaporthe oryzae virus 1
YP_392467_Coniothyrium_minitans_RNA_virus,Totiviridae_Victorivirus,0,0,0,Riboviria,Orthornavirae,Duplornaviricota,,Chrymotiviricetes,Ghabrivirales,,Totiviridae,,Victorivirus,Coniothyrium minitans RNA virus,,Toti-Chryso,Riboviria|Orthornavirae|Duplornaviricota||Chrymotiviricetes|Ghabrivirales||Totiviridae||Victorivirus|Coniothyrium minitans RNA virus
ZL17075_Hubei_toti-like_virus_1,Totiviridae_Victorivirus,0,0,0,Riboviria,Orthornavirae,Duplornaviricota,,Chrymotiviricetes,Ghabrivirales,,Totiviridae,,Victorivirus,,,Toti-Chryso,Riboviria|Orthornavirae|Duplornaviricota||Chrymotiviricetes|Ghabrivirales||Totiviridae||Victorivirus|
