Cluster_sseqid,Cluster_taxon,Human,Vertebrates,Plant,Realm,Kingdom,Phylum,Subphylum,Class,Order,Suborder,Family,Subfamily,Genus,Species,,SuperGroup,Taxon_set
YP_009345903.1_Qinghai_Himalayan_marmot_astrovirus_2_510,Astroviridae_Mamastrovirus,0,1,0,Riboviria,Orthornavirae,Pisuviricota,,Stelpaviricetes,Stellavirales,,Astroviridae,,Mamastrovirus,,,Astro-poty,Riboviria|Orthornavirae|Pisuviricota||Stelpaviricetes|Stellavirales||Astroviridae||Mamastrovirus|
YP_009664783.1_Bat_astrovirus_Tm_Guangxi_LD77_2007_470,Astroviridae_Mamastrovirus,0,1,0,Riboviria,Orthornavirae,Pisuviricota,,Stelpaviricetes,Stellavirales,,Astroviridae,,Mamastrovirus,Mamastrovirus 15,,Astro-poty,Riboviria|Orthornavirae|Pisuviricota||Stelpaviricetes|Stellavirales||Astroviridae||Mamastrovirus|Mamastrovirus 15
YP_009664787.1_Mamastrovirus_18_816,Astroviridae_Mamastrovirus,0,1,0,Riboviria,Orthornavirae,Pisuviricota,,Stelpaviricetes,Stellavirales,,Astroviridae,,Mamastrovirus,Mamastrovirus 18,,Astro-poty,Riboviria|Orthornavirae|Pisuviricota||Stelpaviricetes|Stellavirales||Astroviridae||Mamastrovirus|Mamastrovirus 18
YP_010087797.1_Noni_mosaic_virus_3077,Potyviridae,0,0,1,Riboviria,Orthornavirae,Pisuviricota,,Stelpaviricetes,Patatavirales,,Potyviridae,,Potyvirus,Noni mosaic virus,,Astro-poty,Riboviria|Orthornavirae|Pisuviricota||Stelpaviricetes|Patatavirales||Potyviridae||Potyvirus|Noni mosaic virus
YP_010087632.1_Costus_stripe_mosaic_virus_3046,Potyviridae,0,0,1,Riboviria,Orthornavirae,Pisuviricota,,Stelpaviricetes,Patatavirales,,Potyviridae,,Potyvirus,Costus stripe mosaic virus,,Astro-poty,Riboviria|Orthornavirae|Pisuviricota||Stelpaviricetes|Patatavirales||Potyviridae||Potyvirus|Costus stripe mosaic virus
YP_010087230.1_Dendrobium_chlorotic_mosaic_virus_3189,Potyviridae,0,0,1,Riboviria,Orthornavirae,Pisuviricota,,Stelpaviricetes,Patatavirales,,Potyviridae,,Potyvirus,Dendrobium chlorotic mosaic virus,,Astro-poty,Riboviria|Orthornavirae|Pisuviricota||Stelpaviricetes|Patatavirales||Potyviridae||Potyvirus|Dendrobium chlorotic mosaic virus
Poty_NP_954611_Beet_mosaic_virus,Potyviridae,0,0,1,Riboviria,Orthornavirae,Pisuviricota,,Stelpaviricetes,Patatavirales,,Potyviridae,,Potyvirus,Beet mosaic virus,,Astro-poty,Riboviria|Orthornavirae|Pisuviricota||Stelpaviricetes|Patatavirales||Potyviridae||Potyvirus|Beet mosaic virus
Poty_NP_871002_Onion_yellow_dwarf_virus,Potyviridae,0,0,1,Riboviria,Orthornavirae,Pisuviricota,,Stelpaviricetes,Patatavirales,,Potyviridae,,Potyvirus,Onion yellow dwarf virus,,Astro-poty,Riboviria|Orthornavirae|Pisuviricota||Stelpaviricetes|Patatavirales||Potyviridae||Potyvirus|Onion yellow dwarf virus
Poty_NP_056867_Tobacco_vein_mottling_virus,Potyviridae,0,0,1,Riboviria,Orthornavirae,Pisuviricota,,Stelpaviricetes,Patatavirales,,Potyviridae,,Potyvirus,Tobacco vein mottling virus,,Astro-poty,Riboviria|Orthornavirae|Pisuviricota||Stelpaviricetes|Patatavirales||Potyviridae||Potyvirus|Tobacco vein mottling virus
YP_010086861.1_Passiflora_edulis_symptomless_virus_3173,Potyviridae,0,0,1,Riboviria,Orthornavirae,Pisuviricota,,Stelpaviricetes,Patatavirales,,Potyviridae,,Roymovirus,Passiflora edulis symptomless virus,,Astro-poty,Riboviria|Orthornavirae|Pisuviricota||Stelpaviricetes|Patatavirales||Potyviridae||Roymovirus|Passiflora edulis symptomless virus
YP_010086847.1_Alpinia_oxyphylla_mosaic_virus_2626,Potyviridae,0,0,1,Riboviria,Orthornavirae,Pisuviricota,,Stelpaviricetes,Patatavirales,,Potyviridae,,Macluravirus,Alpinia oxyphylla mosaic virus,,Astro-poty,Riboviria|Orthornavirae|Pisuviricota||Stelpaviricetes|Patatavirales||Potyviridae||Macluravirus|Alpinia oxyphylla mosaic virus
UTQ50668.1_Mentha_macluravirus_1_Mentha_x_piperita_2630,Potyviridae,0,0,1,Riboviria,Orthornavirae,Pisuviricota,,Stelpaviricetes,Patatavirales,,Potyviridae,,Macluravirus,,,Astro-poty,Riboviria|Orthornavirae|Pisuviricota||Stelpaviricetes|Patatavirales||Potyviridae||Macluravirus|
Poty_YP_006590058_Chinese_yam_necrotic_mosaic_virus,Potyviridae,0,0,1,Riboviria,Orthornavirae,Pisuviricota,,Stelpaviricetes,Patatavirales,,Potyviridae,,Macluravirus,Chinese yam necrotic mosaic virus,,Astro-poty,Riboviria|Orthornavirae|Pisuviricota||Stelpaviricetes|Patatavirales||Potyviridae||Macluravirus|Chinese yam necrotic mosaic virus
QVN46485.1_Polygonatum_kingianum_virus_5_Polygonatum_kingianum_3093,Potyviridae,0,0,1,Riboviria,Orthornavirae,Pisuviricota,,Stelpaviricetes,Patatavirales,,Potyviridae,,Potyvirus,,,Astro-poty,Riboviria|Orthornavirae|Pisuviricota||Stelpaviricetes|Patatavirales||Potyviridae||Potyvirus|
QMP81800.1_Grapevine-associated_poty-like_virus_1_Vitis_vinifera_3568,Potyviridae,0,0,1,Riboviria,Orthornavirae,Pisuviricota,,Stelpaviricetes,Patatavirales,,Potyviridae,,,,,Astro-poty,Riboviria|Orthornavirae|Pisuviricota||Stelpaviricetes|Patatavirales||Potyviridae|||
QLC36605.1_Stylosanthes_mosaic-associated_virus_1_Stylosanthes_guianensis_2960,Potyviridae,0,0,1,Riboviria,Orthornavirae,Pisuviricota,,Stelpaviricetes,Patatavirales,,Potyviridae,,,,,Astro-poty,Riboviria|Orthornavirae|Pisuviricota||Stelpaviricetes|Patatavirales||Potyviridae|||
Poty_YP_001788991_Squash_vein_yellowing_virus,Potyviridae,0,0,1,Riboviria,Orthornavirae,Pisuviricota,,Stelpaviricetes,Patatavirales,,Potyviridae,,Ipomovirus,Squash vein yellowing virus,,Astro-poty,Riboviria|Orthornavirae|Pisuviricota||Stelpaviricetes|Patatavirales||Potyviridae||Ipomovirus|Squash vein yellowing virus
Poty_NP_659025_Oat_mosaic_virus,Potyviridae,0,0,1,Riboviria,Orthornavirae,Pisuviricota,,Stelpaviricetes,Patatavirales,,Potyviridae,,Bymovirus,Oat mosaic virus,,Astro-poty,Riboviria|Orthornavirae|Pisuviricota||Stelpaviricetes|Patatavirales||Potyviridae||Bymovirus|Oat mosaic virus
Poty_NP_612585_Brome_streak_mosaic_virus,Potyviridae,0,0,1,Riboviria,Orthornavirae,Pisuviricota,,Stelpaviricetes,Patatavirales,,Potyviridae,,Tritimovirus,Brome streak mosaic virus,,Astro-poty,Riboviria|Orthornavirae|Pisuviricota||Stelpaviricetes|Patatavirales||Potyviridae||Tritimovirus|Brome streak mosaic virus
SZmix32467_Hubei_leech_virus_1,Astro-Poty,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Stelpaviricetes,,,,,,,,Astro-poty,Riboviria|Orthornavirae|Pisuviricota||Stelpaviricetes||||||
WGML136555_Hubei_astro-like_virus,Astro-Poty,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Stelpaviricetes,,,,,,,,Astro-poty,Riboviria|Orthornavirae|Pisuviricota||Stelpaviricetes||||||
