Cluster_sseqid,Cluster_taxon,Human,Vertebrates,Plant,Realm,Kingdom,Phylum,Subphylum,Class,Order,Suborder,Family,Subfamily,Genus,Species,,SuperGroup,Taxon_set
BHXG26415_Beihai_picorna-like_virus_113,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
BHXG26677_Beihai_picorna-like_virus_110,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
BHXG26692_Beihai_picorna-like_virus_112,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
BHZC35144_Beihai_picorna-like_virus_102,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
BHZC36213_Beihai_picorna-like_virus_80,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
BHZC37303_Beihai_picorna-like_virus_97,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
BHZC37354_Beihai_picorna-like_virus_111,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
BHZC37407_Beihai_picorna-like_virus_104,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
BHZY60580_Beihai_picorna-like_virus_107,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
BHZY60873_Beihai_picorna-like_virus_67,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
BHZY60875_Beihai_picorna-like_virus_106,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
BHZY60909_Beihai_octopus_viurs_2,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
BHZY60922_Beihai_picorna-like_virus_122,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
BHZY60932_Beihai_picorna-like_virus_114,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
BHZY60937_Beihai_picorna-like_virus_65,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
BWBFG40853_Beihai_paphia_shell_virus_3,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
BWBFG40859_Beihai_paphia_shell_virus_4,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
CJLX20820_Changjiang_picorna-like_virus_16,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
CJLX22437_Changjiang_crawfish_virus_5,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
CJLX30496_Changjiang_crawfish_virus_6,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
CJLX30633_Changjiang_picorna-like_virus_15,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
CJLX30705_Changjiang_picorna-like_virus_17,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
CJLX30750_Changjiang_picorna-like_virus_5,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
CJLX8819_Changjiang_crawfish_virus_4,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
CPQY105740_Changping_earthworm_virus_1,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
GCM10213_Hubei_earwig_virus_3,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
GCM3912_Hubei_picorna-like_virus_53,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
GCM7473_Hubei_arthropod_virus_3,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
HOU158314_Beihai_picorna-like_virus_96,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
HOU158647_Beihai_picorna-like_virus_69,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
HOU158652_Beihai_picorna-like_virus_68,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
HWRTX12368_Beihai_picorna-like_virus_98,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
insectZJ97544_Hubei_picorna-like_virus_63,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
JMYJCC71227_Jingmen_picorna-like_virus,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
mosHB235903_Hubei_picorna-like_virus_61,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
mosZJ35497_Zhejiang_mosquito_virus_1,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
NP_620557_Acyrthosiphon_pisum_virus,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
QCM127295_Hubei_picorna-like_virus_52,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
QCM76287_Hubei_coleoptera_virus_2,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
QTM11719_Hubei_odonate_virus_6,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
QTM26736_Hubei_picorna-like_virus_13,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
QTM26755_Hubei_picorna-like_virus_9,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
QTM27104_Hubei_picorna-like_virus_60,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
QTM27271_Hubei_odonate_virus_1,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
QTM27287_Hubei_picorna-like_virus_10,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
QTM27288_Hubei_picorna-like_virus_8,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
QTM27291_Hubei_picorna-like_virus_51,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
QTM27298_Hubei_odonate_virus_7,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
SCJXSX39002_Beihai_sesarmid_crab_virus_2,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
SCM38770_Hubei_picorna-like_virus_57,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
SCM49537_Hubei_picorna-like_virus_56,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
shrimp14543_Wenzhou_shrimp_virus_8,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
SHWC01c2975_Shahe_heteroptera_virus_4,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
SHWC0209c11951_Shahe_picorna-like_virus_12,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
SHWC0209c12284_Shahe_picorna-like_virus_13,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
SHWC0209c12758_Shahe_isopoda_virus_2,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
SHWC0209c12784_Shahe_isopoda_virus_1,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
spider113255_Hubei_picorna-like_virus_50,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
spider122561_Wuhan_spider_virus_6,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
spider129651_Hubei_picorna-like_virus_48,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
spider133332_Hubei_picorna-like_virus_46,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
spider133521_Hubei_picorna-like_virus_45,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
spider133684_Wuhan_spider_virus_5,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
spider133744_Hubei_picorna-like_virus_59,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
spider133854_Wuhan_spider_virus_4,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
spider133889_Wuhan_spider_virus_3,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
spider133936_Hubei_picorna-like_virus_62,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
spider133937_Hubei_picorna-like_virus_71,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
spider134013_Hubei_picorna-like_virus_55,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
SSZZ1726_Hubei_tetragnatha_maxillosa_virus_1,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
SSZZ2530_Hubei_picorna-like_virus_66,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
SSZZ2994_Hubei_tetragnatha_maxillosa_virus_3,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
SSZZ3380_Hubei_tetragnatha_maxillosa_virus_4,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
SSZZ3471_Hubei_tetragnatha_maxillosa_virus_5,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
SSZZ3507_Hubei_picorna-like_virus_64,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
SSZZ391_Hubei_picorna-like_virus_58,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
SXSSP2367_Sanxia_water_strider_virus_9,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
SXXX37528_Sanxia_picorna-like_virus_10,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
WGML112833_Hubei_picorna-like_virus_49,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
WGML134035_Hubei_picorna-like_virus_70,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
WGML139652_Hubei_myriapoda_virus_3,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
WGML140238_Hubei_picorna-like_virus_73,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
WGML143182_Hubei_picorna-like_virus_76,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
WGML145097_Hubei_picorna-like_virus_75,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
WGML145648_Hubei_picorna-like_virus_74,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
WGML147056_Hubei_picorna-like_virus_67,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
WGML147749_Hubei_myriapoda_virus_2,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
WGML147773_Hubei_picorna-like_virus_69,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
WGML147816_Hubei_myriapoda_virus_4,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
WHCC110739_Wuhan_arthropod_virus_3,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
WHCC115343_Hubei_picorna-like_virus_77,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
WHCC118065_Hubei_picorna-like_virus_65,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
WHCCII10252_Hubei_picorna-like_virus_80,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
WHCCII12350_Hubei_picorna-like_virus_79,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
WHCCII13330_Wuhan_insect_virus_10,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
WHLC4766_Wuhan_coneheads_virus_2,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
WHSF6879_Hubei_picorna-like_virus_78,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
WHSFII16052_Hubei_picorna-like_virus_72,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
WHSWHC143244_Wuhan_spirurian_nematodes_virus_1,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
WHWG56209_Hubei_picorna-like_virus_68,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
WHYY18014_Wuhan_house_centipede_virus_3,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
WHYY21982_Hubei_picorna-like_virus_47,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
